Time [s],MIDI IN 2-Piano,MIDI IN 3-PC,MIDI OUT 2-Synth,MIDI OUT 3-No Load,Channel 4,Channel 5,Channel 6,Channel 7
9.901317000,1,1,1,1,1,1,1,1
9.901375000,1,1,0,1,1,1,1,1
9.901380000,1,0,0,1,1,1,1,1
9.901409000,1,0,1,1,1,1,1,1
9.901502000,1,0,0,1,1,1,1,1
9.901509000,1,1,0,1,1,1,1,1
9.901537000,1,1,1,1,1,1,1,1
9.901540000,1,0,1,1,1,1,1,1
9.901573000,1,1,1,1,1,1,1,1
9.901599000,1,1,0,1,1,1,1,1
9.901630000,1,1,1,1,1,1,1,1
9.901696000,1,1,0,1,1,1,1,1
9.901727000,1,1,1,1,1,1,1,1
9.901732000,1,0,1,1,1,1,1,1
9.901758000,1,0,0,1,1,1,1,1
9.901824000,1,0,1,1,1,1,1,1
9.901952000,1,0,0,1,1,1,1,1
9.901983000,1,0,1,1,1,1,1,1
9.902014000,1,0,0,1,1,1,1,1
9.902021000,1,1,0,1,1,1,1,1
9.902085000,1,0,0,1,1,1,1,1
9.902304000,1,0,1,1,1,1,1,1
9.902310000,1,1,1,1,1,1,1,1
9.902341000,1,0,1,1,1,1,1,1
9.902374000,1,1,1,1,1,1,1,1
9.902432000,1,1,0,1,1,1,1,1
9.902437000,1,0,0,1,1,1,1,1
9.902560000,1,0,1,1,1,1,1,1
9.902566000,1,1,1,1,1,1,1,1
9.902595000,1,1,0,1,1,1,1,1
9.902626000,1,1,1,1,1,1,1,1
9.902661000,1,0,1,1,1,1,1,1
9.902694000,1,1,1,1,1,1,1,1
9.902754000,1,1,0,1,1,1,1,1
9.902789000,1,0,0,1,1,1,1,1
9.902822000,1,1,0,1,1,1,1,1
9.902853000,1,0,0,1,1,1,1,1
9.903040000,1,0,1,1,1,1,1,1
9.903071000,1,0,0,1,1,1,1,1
9.903078000,1,1,0,1,1,1,1,1
9.903142000,1,0,0,1,1,1,1,1
9.903296000,1,0,1,1,1,1,1,1
9.903331000,1,0,0,1,1,1,1,1
9.903362000,1,0,1,1,1,1,1,1
9.903431000,1,1,1,1,1,1,1,1
9.903490000,1,1,0,1,1,1,1,1
9.903494000,1,0,0,1,1,1,1,1
9.903617000,1,0,1,1,1,1,1,1
9.903623000,1,1,1,1,1,1,1,1
9.903714000,1,1,0,1,1,1,1,1
9.903718000,1,0,0,1,1,1,1,1
9.903745000,1,0,1,1,1,1,1,1
9.903751000,1,1,1,1,1,1,1,1
9.903811000,1,1,0,1,1,1,1,1
9.903842000,1,1,1,1,1,1,1,1
9.903846000,1,0,1,1,1,1,1,1
9.903873000,1,0,0,1,1,1,1,1
9.904071000,1,1,0,1,1,1,1,1
9.904098000,1,1,1,1,1,1,1,1
9.904102000,1,0,1,1,1,1,1,1
9.904129000,1,0,0,1,1,1,1,1
9.904135000,1,1,0,1,1,1,1,1
9.904199000,1,0,0,1,1,1,1,1
9.904419000,1,0,1,1,1,1,1,1
9.904488000,1,1,1,1,1,1,1,1
9.904551000,1,0,0,1,1,1,1,1
9.904679000,1,0,1,1,1,1,1,1
9.904680000,1,1,1,1,1,1,1,1
9.904775000,1,0,1,1,1,1,1,1
9.904776000,1,0,0,1,1,1,1,1
9.904806000,1,0,1,1,1,1,1,1
9.904808000,1,1,1,1,1,1,1,1
9.904872000,1,1,0,1,1,1,1,1
9.904904000,1,0,0,1,1,1,1,1
9.904936000,1,1,0,1,1,1,1,1
9.904968000,1,0,0,1,1,1,1,1
9.905032000,1,1,0,1,1,1,1,1
9.905093000,1,1,1,1,1,1,1,1
9.905128000,1,1,0,1,1,1,1,1
9.905159000,1,1,1,1,1,1,1,1
9.905160000,1,0,1,1,1,1,1,1
9.905190000,1,0,0,1,1,1,1,1
9.905192000,1,1,0,1,1,1,1,1
9.905256000,1,0,0,1,1,1,1,1
9.905477000,1,0,1,1,1,1,1,1
9.905545000,1,1,1,1,1,1,1,1
9.905604000,1,1,0,1,1,1,1,1
9.905608000,1,0,0,1,1,1,1,1
9.905641000,1,1,0,1,1,1,1,1
9.905672000,1,0,0,1,1,1,1,1
9.905732000,1,0,1,1,1,1,1,1
9.905737000,1,1,1,1,1,1,1,1
9.905768000,1,0,1,1,1,1,1,1
9.905801000,1,1,1,1,1,1,1,1
9.905829000,1,1,0,1,1,1,1,1
9.905860000,1,1,1,1,1,1,1,1
9.905926000,1,1,0,1,1,1,1,1
9.905957000,1,1,1,1,1,1,1,1
9.905961000,1,0,1,1,1,1,1,1
9.905988000,1,0,0,1,1,1,1,1
9.906054000,1,0,1,1,1,1,1,1
9.906182000,1,0,0,1,1,1,1,1
9.906213000,1,0,1,1,1,1,1,1
9.906247000,1,0,0,1,1,1,1,1
9.906249000,1,1,0,1,1,1,1,1
9.906313000,1,0,0,1,1,1,1,1
9.906534000,1,0,1,1,1,1,1,1
9.906538000,1,1,1,1,1,1,1,1
9.906569000,1,0,1,1,1,1,1,1
9.906602000,1,1,1,1,1,1,1,1
9.906662000,1,1,0,1,1,1,1,1
9.906665000,1,0,0,1,1,1,1,1
9.906693000,1,0,1,1,1,1,1,1
9.906698000,1,1,1,1,1,1,1,1
9.906728000,1,1,0,1,1,1,1,1
9.906729000,1,0,0,1,1,1,1,1
9.906790000,1,0,1,1,1,1,1,1
9.906794000,1,1,1,1,1,1,1,1
9.906821000,1,1,0,1,1,1,1,1
9.906856000,1,1,1,1,1,1,1,1
9.906889000,1,0,1,1,1,1,1,1
9.906922000,1,1,1,1,1,1,1,1
9.906983000,1,1,0,1,1,1,1,1
9.907018000,1,0,0,1,1,1,1,1
9.907050000,1,1,0,1,1,1,1,1
9.907082000,1,0,0,1,1,1,1,1
9.907270000,1,0,1,1,1,1,1,1
9.907301000,1,0,0,1,1,1,1,1
9.907306000,1,1,0,1,1,1,1,1
9.907370000,1,0,0,1,1,1,1,1
9.907526000,1,0,1,1,1,1,1,1
9.907557000,1,0,0,1,1,1,1,1
9.907588000,1,0,1,1,1,1,1,1
9.907659000,1,1,1,1,1,1,1,1
9.907716000,1,1,0,1,1,1,1,1
9.907722000,1,0,0,1,1,1,1,1
9.907750000,1,0,1,1,1,1,1,1
9.907755000,1,1,1,1,1,1,1,1
9.907781000,1,1,0,1,1,1,1,1
9.907786000,1,0,0,1,1,1,1,1
9.907843000,1,0,1,1,1,1,1,1
9.907851000,1,1,1,1,1,1,1,1
9.907940000,1,1,0,1,1,1,1,1
9.907946000,1,0,0,1,1,1,1,1
9.907975000,1,0,1,1,1,1,1,1
9.907979000,1,1,1,1,1,1,1,1
9.908037000,1,1,0,1,1,1,1,1
9.908068000,1,1,1,1,1,1,1,1
9.908075000,1,0,1,1,1,1,1,1
9.908103000,1,0,0,1,1,1,1,1
9.908299000,1,1,0,1,1,1,1,1
9.908324000,1,1,1,1,1,1,1,1
9.908331000,1,0,1,1,1,1,1,1
9.908359000,1,0,0,1,1,1,1,1
9.908363000,1,1,0,1,1,1,1,1
9.908427000,1,0,0,1,1,1,1,1
9.908645000,1,0,1,1,1,1,1,1
9.908716000,1,1,1,1,1,1,1,1
9.908773000,1,1,0,1,1,1,1,1
9.908779000,1,0,0,1,1,1,1,1
9.908808000,1,0,1,1,1,1,1,1
9.908812000,1,1,1,1,1,1,1,1
9.908839000,1,1,0,1,1,1,1,1
9.908843000,1,0,0,1,1,1,1,1
9.908901000,1,0,1,1,1,1,1,1
9.908908000,1,1,1,1,1,1,1,1
9.908998000,1,1,0,1,1,1,1,1
9.909003000,1,0,0,1,1,1,1,1
9.909029000,1,0,1,1,1,1,1,1
9.909036000,1,1,1,1,1,1,1,1
9.909095000,1,1,0,1,1,1,1,1
9.909131000,1,0,0,1,1,1,1,1
9.909164000,1,1,0,1,1,1,1,1
9.909195000,1,0,0,1,1,1,1,1
9.909260000,1,1,0,1,1,1,1,1
9.909319000,1,1,1,1,1,1,1,1
9.909350000,1,1,0,1,1,1,1,1
9.909381000,1,1,1,1,1,1,1,1
9.909388000,1,0,1,1,1,1,1,1
9.909412000,1,0,0,1,1,1,1,1
9.909420000,1,1,0,1,1,1,1,1
9.909484000,1,0,0,1,1,1,1,1
9.909703000,1,0,1,1,1,1,1,1
9.909773000,1,1,1,1,1,1,1,1
9.909831000,1,1,0,1,1,1,1,1
9.909836000,1,0,0,1,1,1,1,1
9.909865000,1,0,1,1,1,1,1,1
9.909896000,1,0,0,1,1,1,1,1
9.909901000,1,1,0,1,1,1,1,1
9.909932000,1,0,0,1,1,1,1,1
9.909958000,1,0,1,1,1,1,1,1
9.909965000,1,1,1,1,1,1,1,1
9.909996000,1,0,1,1,1,1,1,1
9.910029000,1,1,1,1,1,1,1,1
9.910055000,1,1,0,1,1,1,1,1
9.910086000,1,1,1,1,1,1,1,1
9.910152000,1,1,0,1,1,1,1,1
9.910183000,1,1,1,1,1,1,1,1
9.910188000,1,0,1,1,1,1,1,1
9.910214000,1,0,0,1,1,1,1,1
9.910280000,1,0,1,1,1,1,1,1
9.910408000,1,0,0,1,1,1,1,1
9.910439000,1,0,1,1,1,1,1,1
9.910470000,1,0,0,1,1,1,1,1
9.910477000,1,1,0,1,1,1,1,1
9.910541000,1,0,0,1,1,1,1,1
9.910760000,1,0,1,1,1,1,1,1
9.910766000,1,1,1,1,1,1,1,1
9.910797000,1,0,1,1,1,1,1,1
9.910830000,1,1,1,1,1,1,1,1
9.910892000,1,1,0,1,1,1,1,1
9.910893000,1,0,0,1,1,1,1,1
9.910958000,1,1,1,1,1,1,1,1
9.910989000,1,0,0,1,1,1,1,1
9.911020000,1,0,1,1,1,1,1,1
9.911022000,1,1,1,1,1,1,1,1
9.911051000,1,1,0,1,1,1,1,1
9.911086000,1,1,1,1,1,1,1,1
9.911117000,1,0,1,1,1,1,1,1
9.911150000,1,1,1,1,1,1,1,1
9.911213000,1,1,0,1,1,1,1,1
9.911245000,1,0,0,1,1,1,1,1
9.911278000,1,1,0,1,1,1,1,1
9.911309000,1,0,0,1,1,1,1,1
9.911500000,1,0,1,1,1,1,1,1
9.911531000,1,0,0,1,1,1,1,1
9.911534000,1,1,0,1,1,1,1,1
